Reactions,ReactionNames,MalignantCells_N_,MalignantCells_T_,FGFR2_Fibroblasts_N_,FGFR2_Fibroblasts_T_,ICAM1_Telocytes_N_,ICAM1_Telocytes_T_,FAP_Fibroblasts_N_,FAP_Fibroblasts_T_,ICAM1_Telocytes_N__1,ICAM1_Telocytes_T__1,MFAP5_Myofibroblasts_N_,MFAP5_Myofibroblasts_T_,CD73_Fibroblasts_N_,CD73_Fibroblasts_T_,DES_Myofibroblasts_N_,DES_Myofibroblasts_T_,THBS1_Macrophage_N_,THBS1_Macrophage_T_,VCAN_Monocyte_N_,VCAN_Monocyte_T_,MARCO_Macrophage_N_,MARCO_Macrophage_T_
MAR04464,"Acetoacetate carboxy-lyase (acetone-forming)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04497,"3-hydroxypropanoate:NAD+ oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04741,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR08078,"propanoyl-CoA:oxaloacetate C-propanoyltransferase (thioester-hydrolysing, 1-carboxyethyl-forming)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR09803,"3-oxopropionyl-CoA:NAD+ oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR09804,"3-hydroxypropionyl-CoA:NADP+ oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR00718,"2-Hydroxyglutarate:(acceptor) 2-oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR00719,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR01434,"acetyl-CoA:acetyl-CoA C-acetyltransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR01436,"Acetoacetate:CoA ligase (AMP-forming)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR03163,"butanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase",0,0,0,0,0.0257264245458934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04461,"(R)-3-Hydroxybutanoate:NAD+ oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04604,"acetyl-CoA:acetoacetyl-CoA C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR05351,"2-hydroxybutyrate:NAD+ oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.345614790205,0,0,0
MAR07709,"(3R)-3-hydroxybutanoyl-CoA hydro-lyase",0,0,0,0,-0.0257264245458934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04052,"ATP:D-ribose-5-phosphate diphosphotransferase",0,0,4.303597896103,4.50555349765074,0.167650883887327,0,0,0,0,0,0,0,3.74981301546302,3.00370233112971,0,5.0208692329894,0,0,1.67383808577245,0,5.73813626627364,5.73813052813728
MAR04304,"D-glucose-6-phosphate:NADP+ 1-oxidoreductase",0,0.0202419349097516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04350,"ATP:D-ribose 5-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.986213100153,999.986213100153,998.312375014381,999.986232508019,0,0
MAR04351,"D-ribose-5-phosphate aldose-ketose-isomerase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04352,"D-ribose-5-phosphate aldose-ketose-isomerase",-0.00459266753409918,-0.00861681240435366,-4.31393807098822,-4.51589441201281,-0.117498910074879,3.18955868159715,666.657157981883,-0.00688638153476659,666.659779822733,-0.00573903661101601,666.659779822733,666.660927624317,-3.75841939318929,-2.00706418247936,-0.00689344992348293,663.311378145054,0,0,0,0,662.832051213395,662.832055048011
MAR04354,"D-Ribose 1,5-phosphomutase",0,0,0,0,0,4.79294681775766,999.996065756787,0,1000,0,1000,1000,0,0,0,1000,1000,1000,1000,1000,1000,1000
MAR04398,"2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming)",0,1000,999.993999999998,4.30390566759035,-0.474773006633291,0,-1.43111336730106,0,-0.57046142611258,-0.167866820872218,-0.570461426113883,-0.475384997145021,1000,2.86927044506024,1000,1000,1000.00000000053,999.993696161005,1000,996.177983344411,1000,1000
MAR04404,"D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase",-0.00229633376704959,0,0,0,-0.0587494550374394,1.59477934079858,333.328578990941,0,333.329889911367,-0.002869518305508,333.329889911367,333.330463812158,0,-1.0035320915584,-0.00344672496174147,331.655689072527,0,0,0,0,331.416025606697,331.416027524006
MAR04473,"6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04474,"Phosphogluconate dehydrogenase",0,0.00861681240435366,4.31393807098822,4.51589441201281,0,0,0,0.00688638153476659,0,0,0,0,3.75841939318929,0,0,0,0,0,0,0,0,0
MAR04476,"ATP:D-gluconate 6-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04477,"D-Ribulose-5-phosphate 3-epimerase",0.00459266753409918,0,0,0,0.117498910074879,-3.18955868159715,-666.657157981883,0,-666.659779822733,0.00573903661101601,-666.659779822733,-666.660927624317,0,2.00706418311681,0.00689344992348293,-663.311378145054,0,0,0,0,-662.832051213395,-662.832055048011
MAR04501,"sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase",-0.00229633376704959,0,0,0,-0.0587494550374394,1.59477934079858,333.328578990941,0,333.329889911367,-0.002869518305508,333.329889911367,333.330463812158,0,-1.0035320915584,-0.00344672496174147,331.655689072527,0,0,0,0,331.416025606697,331.416027524006
MAR04565,"sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase",-0.00229633376704959,0,0,0,-0.0587494550374394,1.59477934079858,333.328578990941,0,333.329889911367,-0.002869518305508,333.329889911367,333.330463812158,0,-1.0035320915584,-0.00344672496174147,331.655689072527,0,0,0,0,331.416025606697,331.416027524006
MAR04567,"ATP:Sedoheptulose 7-phosphate 1-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR09799,"ATP:sedoheptulose 7-phosphate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR09800,"ATP:sedoheptulose 1-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04623,"6-Phospho-D-glucono-1,5-lactone lactonohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04625,"6-Phospho-D-glucono-1,5-lactone lactonohydrolase",0,0.00861681240435366,4.31393807098822,4.51589441201281,0,0,0,0.00688638153476659,0,0,0,0,3.75841939318929,0,0,0,0,0,0,0,0,0
MAR04710,"2-deoxy-D-ribose 1-phosphate 1,5-phosphomutase",0,1000,999.993999999998,4.30390566759035,-0.474773006633291,0,-1.43111336730106,0,-0.57046142611258,-0.167866820872218,-0.570461426113883,-0.475384997145021,1000,2.86927044506024,1000,1000,1000.00000000053,999.993696161005,1000,996.177983344411,1000,1000
MAR04841,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR08074,"ATP:2-deoxy-D-ribose 5-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR08653,"D-glucose-6-phosphate:NAD+ 1-oxidoreductase",0,0.0202419349097516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR03998,"ADP phosphohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04000,"ATP diphosphate-lyase (cyclizing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04002,"ATP:AMP phosphotransferase",-383.284284400461,-475.828409663318,-575.297689492084,-575.338831864079,-478.81398284502,-354.676581201328,259.251144113163,-380.272404719783,-575.115403190822,-476.090282310045,-575.115403192135,345.091389291414,-479.338967810005,-383.559221242082,-575.297689492102,-671.181308922074,-767.063585989445,-767.063585989396,-764.874311926269,-766.744061026389,63.7376238077391,92.8103809747853
MAR04004,"ATP:AMP phosphotransferase",-0.0294937594485583,-0.0368910065708626,-0.0442692078850352,0,0,0,0,-0.0294825434890731,0,-0.0368556539342393,0,-0.0368556907899301,0,0,-0.0442692078850352,-0.0516474608466685,0,0,-0.0590256105133802,0,-0.0590256695390498,0
MAR04010,"adenosine 5'-monophosphate phosphohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04081,"adenosine 5'-monophosphate phosphohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04082,"adenosine 5'-monophosphate phosphohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04012,"ATP:adenosine 5'-phosphotransferase",0,0,0,0,0,0,11.9868475245099,0,0,0.30751770088826,0,0,0,0,0,0,0,0,0,0,0,0
MAR04014,"adenosine 3',5'-phosphate 5'-nucleotidohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04020,"ATP:GMP phosphotransferase",-2.86376923944192,-3.58202317388366,-4.2984278086604,-4.29873521040931,0,-3.57869047608483,-4.29369258367228,-2.86268019822218,994.41586472858,-3.57859052253002,-4.29430862704588,-3.57859410112412,-3.57768546093769,-2.86582347360252,-4.29842780866032,-5.01483745827458,994.209737311273,-5.73123707821355,-5.73123707821386,994.209888283961,994.268757190544,992.547352101733
MAR04022,"GTP diphosphate-lyase (cyclizing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04038,"IMP 1,2-hydrolase (decyclizing)",0,0,0,0,-0.70847868551652,-120.70911990972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04040,"IMP:NAD+ oxidoreductase",0,3.58633158008584,0,0,0,4.05839267348377,4.86923656578188,3.2464054716747,0,4.05827932174876,0,4.05828338003214,0,0,0,0,0,0,4.0642924423649,0,0,0
MAR04042,"IMP:L-aspartate ligase (GDP-forming)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04046,"Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming)",2.86721374009249,0,0,0,0,0,0,1.75216393874644,0,2.4978696895634,4.86993518610969,0,0,0,0,0,2.77522594922785,0,0,0,0,0
MAR04048,"Guanosine 3',5'-cyclic phosphate 5'-nucleotidohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04080,"AMP aminohydrolase",0,3.58633158008584,0,0,0,124.767512583204,846.271924082159,3.2464054716747,0,4.05827932174876,0,824.354704547075,0,0,0,0,0,0,4.0642924423649,0,830.801976861538,859.873966964223
MAR04085,"AMP:diphosphate phospho-D-ribosyltransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04086,"AMP:diphosphate phospho-D-ribosyltransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04134,"GDP phosphohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04135,"ATP:GMP phosphotransferase",0,0,0,0,-3.5739871706372,0,0,0,-998.710173355616,0,0,0,0,0,0,0,-999.940974389487,0,0,-999.93305748004,-1000,-998.278589179947
MAR04168,"GTP diphosphohydrolase (diphosphate-forming)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04171,"GTP:pyruvate 2-O-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04290,"ITP phosphohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04406,"5-phosphoribosylamine:diphosphate phospho-alpha-D-ribosyltransferase (glutamate-amidating)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04412,"N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04417,"inosine 5'-monophosphate phosphohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04418,"IMP:diphosphate phospho-D-ribosyltransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04419,"inosine-5'-phosphate:NADP+ oxidoreductase (aminating)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04421,"dATP:pyruvate 2-O-phosphotransferase",0,995.501898171448,994.312433319132,0,3.05451246124221,0,0,0,0.85569213916887,0,667.493532699155,1.42615499143643,0.712896438339158,0,0,0,4.95961676581665,10.6013245606696,4.17655239816988,19.6531218533149,0,0
MAR04449,"guanosine 5'-monophosphate phosphohydrolase",0,0,0,0,0.474773006633291,0.475397799717974,0.570379590126322,0.380282082685146,0.57046142611258,0.475384521760478,0.570461426113883,0.475384997145475,0,0,0,0,0,0,0,0.760273083523651,0,0
MAR04450,"guanosine 5'-monophosphate phosphohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04451,"ATP:guanosine 5'-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04452,"GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase",0,0,4.30359789610301,4.30390566759035,0,0,0,0,0,0,0,0,3.58198864980079,2.86927044506115,0,5.0208692329894,0,0,1.67383808577245,0,5.73813626627364,5.73813052813728
MAR04453,"Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)",0,3.58633158008584,0,0,4.05305891788273,4.05839267348377,4.86923656578193,1.49424153292827,4.86993518609857,1.56040963218536,0,4.05828338003214,0,0,4.30359789610293,0,2.96290457890954,5.73813052813704,4.0642924423649,6.49032602559316,0,0
MAR04480,"ATP:dAMP phosphotransferase",0.00344450065057438,0.00430840620217683,0.00517008744261224,0.00517045718103578,0.00429874061249557,0.0043043976809672,-0.855569385191393,0.00344319076738329,0.00516513294991447,0.311821978346522,0.00516513294992627,0.00430428176299797,0.00430318886313333,0.00344697145402377,0.0051700874426122,0.00603177471482223,-1.14201724688931,0.00689344992348248,-1.14201724688931,-1.14040962528548,0.00689345681693975,-1.1420172468893
MAR04481,"Adenosine aminohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04482,"Adenosine aminohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04486,"ITP:D-glucose 6-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04487,"dATP:D-glucose 6-phosphotransferase",8.66302730372603,0,0,0,1.62476642730981,0,0,0,0,0,0,0,0,0,0,0,1.1499498834261,2.88539410112546,0,2.71792573109803,0,0
MAR04488,"ITP:D-fructose 6-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04489,"dATP:D-fructose 6-phosphotransferase",0,0,0,0,0.00577124360247988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04492,"ITP:D-mannose 6-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04493,"dATP:D-mannose 6-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04495,"ITP:D-glucosamine 6-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04496,"dATP:D-glucosamine 6-phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04518,"Guanine aminohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04519,"hypoxanthine:NAD+ oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04520,"Hypoxanthine:oxygen oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04573,"dGTP:pyruvate 2-O-phosphotransferase",999.789885460315,0,5.50144353293623,0,0,0,0.570379590111543,0.380282082685146,1000,0,0,998.311283821048,0,0.757952307321981,0.525185716065492,0.666177393529265,994.007373743941,980.75348607567,0,2.28081925057095,329.27557518587,2.66764963549773
MAR04574,"inosine:phosphate alpha-D-ribosyltransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04600,"ATP:deoxyguanosine 5'-phosphotransferase",0.380426752307492,0.475840519537214,0.571008623444657,0.571049459084408,0,0.475397799717974,0.570379590127686,0.380282082685146,0.570461426112614,0.475384521760478,0.570461426113883,0.475384997145475,0.475264292226105,0.380699639389605,0.571008623444657,0.666177393529492,0.761344831257162,0.76134483125952,0.761344831259542,0.760273083523651,0.761345592605135,0.761344831259534
MAR04602,"2'-deoxyguanosine 5'-monophosphate phosphohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04603,"Deoxyguanosine:orthophosphate ribosyltransferase",0,0,-4.30359789610301,-4.30390566759035,0.474773006633291,0.475397799717974,0.570379590127686,0.380282082685146,0.570461426112615,0.475384521760478,0.570461426113883,0.475384997145475,-3.58198864980079,-2.86927044506115,0,-5.0208692329894,0,0,-1.67383808577245,0.760273083523651,-5.73813626627364,-5.73813052813728
MAR04611,"2'-deoxyadenosine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase",0,0.718069185507998,0,0,0,0.717401097257927,0,0.573866314795102,0,0,0,0,0,0.574496430538226,0.861683022609597,1.00529786500906,0,0,0,0,1.14891184572464,0
MAR04612,"2'-deoxyadenosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase",0.574084629111812,0,0.861683022609597,0.861744645807648,0.716458250562432,0,0,0,0.860857272118785,1.02489876098724,0.860857272120751,0.717381777481211,0.717199627202291,0,0,0,0,1.14891069681272,0,0,0,0
MAR04614,"2'-deoxyguanosine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04615,"2'-deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04617,"2'-deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0.483870669952372,0,0,0.678240942959137,0,0.761344831259492,0,0,0,0
MAR04618,"2'-deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04619,"2'-deoxycytidine diphosphate:oxidized-thioredoxin 2'-oxidoreductase",0,0.484457331941568,0.581348798329881,0,0,0,0,0,0,0,0,0,0,0,0.581348798329881,0,0,0,0.775131731106508,0,0,0
MAR04621,"2'-deoxyuridine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04632,"2'-deoxyadenosine 5'-monophosphate phosphohydrolase",0,0,0,0,0,0,0,0,0,0.30751770088826,0,0,0,0,0,0,0,0,0,0,0,0
MAR04646,"xanthine:NAD+ oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04648,"xanthine:NAD+ oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04649,"Xanthine:oxygen oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04650,"Xanthine:oxygen oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04651,"guanosine:phosphate alpha-D-ribosyltransferase",0,0,0,0,0.474773006633291,0.475397799717974,0.570379590126322,0.380282082685146,0.570461426112615,0.475384521760478,0.570461426113883,0.475384997145475,0,0,0,0,0,0,0,0.760273083523651,0,0
MAR04663,"xanthosine:orthophosphate ribosyltransferase",0,0,0,0,0,0,998.766363676778,0,999.630978758934,0,999.630978758933,999.692481991594,0,0,0,1000,1000,1000,1000,998.0924335452,1000,1000
MAR04664,"XMP:pyrophosphate phosphoribosyltransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04694,"deoxyadenosine aminohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04695,"Deoxyadenosine:orthophosphate ribosyltransferase",0,-1000,0,0,0,0,0.860733777172982,0,0,-0.30751770088826,0,0,0,0,0,0,0,0,0,1.14729337127581,0,0
MAR04705,"xanthosine 5'-phosphate phosphohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04709,"Deoxyinosine:orthophosphate ribosyltransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04799,"5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04802,"2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04804,"1-(5-phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate carboxy-lyase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04808,"5'-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04810,"1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04812,"1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04814,"10-Formyltetrahydrofolate:5'-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase",0,0,0,0,-0.70847868551652,-120.70911990972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR05301,"GTP:uridine 5'-phosphotransferase",0,0,0,0,0.474773006633291,0,0,0.380282082685146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR05353,"ATP:dGMP phosphotransferase",-0.380426752307492,-0.475840519537214,-0.571008623444657,-0.571049459084408,-0.474773006633291,-0.475397799717974,-0.570379590127686,-0.380282082685146,-0.57046142611258,-0.475384521760478,-0.570461426113883,-0.475384997145475,-0.475264292226105,-0.380699639389468,-0.571008623444657,-0.666177393529492,-0.761344831259521,-0.761344831259492,-0.761344831259542,-0.760273083523651,-0.761345592605135,-0.761344831259534
MAR06601,"Allantoate amidinohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR06602,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR06603,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR06605,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR06606,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR06607,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR06609,"(S)-allantoin amidohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR06610,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR06611,"urate:oxygen oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR07144,"ADP-ribose ribophosphohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR08755,"Hypoxanthine:oxygen oxidoreductase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR09797,"Adenine aminohydrolase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04016,"ATP:GDP phosphotransferase",996.459839119053,987.669620359637,0,0,248.406910247689,996.393061635928,995.672415760156,0,0,0,0,0,992.685330989465,996.402103437397,0,0,977.43233484817,988.296126779707,0,993.575111513588,975.972597492599,994.215524211034
MAR04018,"ATP:GDP phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04044,"ATP:dADP phosphotransferase",0,995.50620657765,979.779302547685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04291,"ATP:IDP phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04420,"ATP:dADP phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04570,"ATP:dGDP phosphotransferase",999.086409428792,0,0,0,741.11787022652,0,0,0,997.801988623032,0,994.044244903273,0,0,0,0,0,993.246028912682,0,0,0,328.514229593264,0
MAR04572,"ATP:dGDP phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04006,"ATP:UDP phosphotransferase",0,0,0,0,0,2.61134453433371,0,0,0,0,0,0,0,0,0,0,0,0,999.085170046793,0,0,0
MAR04028,"ATP:CDP phosphotransferase",0,0,0,997.901318381196,0,0,0,0,0,0,0,996.024491474686,0,0,0,993.684476131323,0,0,0,0,0,0
MAR04030,"ATP:CDP phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999.448719494006,0,0,0,0,0,0
MAR04670,"ATP:dCDP phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,996.481443285032,0,0,-0.571008623444657,0,0,0,981.120936496475,0,0,0
MAR04673,"ATP:dUDP phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04675,"ATP:dUDP phosphotransferase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR06614,"",9.61409418449476,0,0,0,-0.71215950994997,0,0,0,0,0,-0.855692139170825,-0.713077495718213,0,0,0,0,-1.14201724689065,0,0,0,0,0
